"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"15122" 15.73936 200.9486 1.21636975934749 88.949901 0.049555483831617 0.204852875313542 0.127345761652136 99.9733333333333
"15123" 15.63594 201.2329 1.21592787219353 88.238157 0.0770008710701116 0.234449782141699 0.144597517906883 100.003333333333
"15124" 18.25727 215.897 1.21345816934814 81.722388 0.0559155886942571 0.194752368851623 0.115157264945169 100.013333333333
"15125" 19.42351 221.0539 1.2141541414776 79.082716 0.065600089788097 0.152674198375391 0.107063044504276 100.01
"15126" 18.44143 231.919 1.21480243140345 71.114897 0.0505234301244535 0.169406101935965 0.10618030746358 100.013333333333
"15127" 17.06123 228.9578 1.2150947547652 71.522939 0.0824061922850814 0.155728779047691 0.0925520157348403 100.01
"15128" 16.92147 227.9724 1.21596594048616 74.900338 0.0807024448821527 0.14089645478028 0.101038536133718 100.013333333333
"15129" 17.50925 231.4454 1.21610495417977 72.028179 0.0609603495295344 0.130203902944699 0.097765029077027 100.013333333333
"15130" 17.81783 231.709 1.21611023416527 70.533084 0.0617794647271862 0.119136612720798 0.112875072157142 100.016666666667
"15131" 18.03543 232.5054 1.21654648186292 72.838509 0.0558799540681869 0.14302736908192 0.136768108321595 100.013333333333
"15132" 17.90024 233.7928 1.21705155839689 73.437976 0.0636074153195711 0.123852746329326 0.108316180650888 100.013333333333
"15133" 16.79633 232.8234 1.21771070953837 73.867242 0.0501036357347111 0.135406690404156 0.112401102184273 100.013333333333
"15134" 16.66845 233.6474 1.21805858322183 74.228469 0.0521197531864091 0.138139340538965 0.108561688975218 100.013333333333
"15135" 16.06147 232.9992 1.21839732337175 74.056286 0.0575452184638143 0.127245146157912 0.106017269755116 100.013333333333
"15136" 16.26238 233.2726 1.21835642039626 73.959087 0.059529103366174 0.145828472511254 0.112483692040379 100.013333333333
"15137" 16.36738 233.8908 1.21909367994247 73.026165 0.0618458177179243 0.114560718699338 0.0989879339566697 99.9366666666667
"15138" 16.63341 235.3611 1.21960577764771 71.240265 0.0539861158956582 0.1296617487578 0.0902165224255452 100.013333333333
"15139" 16.04084 238.2278 1.22013480337868 70.566412 0.0677169026060979 0.129372416335448 0.0958443163630194 99.98
"15140" 15.17576 232.2782 1.22065512022035 73.493717 0.0678688250209545 0.11819890958447 0.10455577623574 99.9366666666667
"15141" 15.59361 232.2858 1.22079549411699 73.128522 0.0498744806366197 0.128987082710598 0.10609560331372 99.9866666666667
"15142" 14.73935 234.1512 1.22069436106702 72.065077 0.0491401791802216 0.145969100724174 0.112916950317035 99.6166666666667
"15143" 14.30837 230.5036 1.22074215880934 71.770699 0.0603596985540631 0.180209097334925 0.0956419320716424 99.8233333333333
"15144" 14.61924 229.6267 1.22124394429835 70.092115 0.0569552315989066 0.140896637292034 0.123562153632702 99.4066666666667
"15145" 14.44988 229.0484 1.22085903708279 69.603537 0.048655912713462 0.162806866776971 0.130769637936321 98.1666666666667
"15146" 13.73707 225.17 1.22108191507318 71.520359 0.0590157071340541 0.142180536818073 0.136204201226826 97.8266666666667
"15147" 14.18073 225.815 1.22152425156803 73.652609 0.0618191235571088 0.143753053416282 0.100455549818165 99.8433333333333
"15148" 14.78462 225.165 1.22151629650331 72.295976 0.0530171150831066 0.146019628749566 0.100985506234484 99.6933333333333
"15149" 14.52812 226.5627 1.22168115047492 71.805414 0.0627075561049881 0.179407573292593 0.105762273956284 99.9633333333333
"15150" 15.12362 226.9927 1.22150754995703 71.249786 0.0631307187035908 0.139239959471213 0.0956836541886449 100.003333333333
"15151" 15.16447 226.4927 1.22103369164638 70.960567 0.0586983191631491 0.154691809376724 0.116009373883074 100.016666666667
"15152" 16.15764 227.3639 1.22120859201145 71.228363 0.063453573665461 0.161908324416321 0.110262700888864 100.013333333333
"15153" 16.28087 227.3017 1.22078911724897 70.157775 0.0650241663989701 0.161186424107768 0.116623791342091 99.99
"15154" 16.13387 225.8364 1.22080948233616 71.191468 0.0562377160594451 0.159774053117663 0.130938710815588 99.9933333333333
"15155" 15.98921 226.2331 1.22087070369989 71.532062 0.0567712538643248 0.158489570210833 0.12377018307518 99.92
"15156" 15.31724 222.4272 1.22130746686161 72.824427 0.0662400667483176 0.1693853672593 0.114859459823516 99.9466666666667
"15157" 14.43931 211.7103 1.2237229444848 79.477667 0.0677040454149125 0.126541821109729 0.0891023451007906 100.01
"15158" 15.80918 211.7883 1.22461828809657 80.555395 0.0736868072853873 0.0941770800082867 0.0869091926326966 100.006666666667
"15159" 15.80289 210.5597 1.22531566962713 81.697989 0.0571931526448643 0.0957744185547903 0.0868137792090513 100.013333333333
"15160" 15.76733 212.0339 1.22551648239643 82.649953 0.0698629381131745 0.111461213917061 0.0999104390131183 100.013333333333
"15161" 15.44674 212.1167 1.2259422780839 83.434893 0.0748471845839316 0.136688538863748 0.0993850929951946 100.013333333333
"15162" 14.91771 211.424 1.22621559461487 83.980205 0.0747620110593382 0.13380848873827 0.0855623608443885 100.01
"15163" 15.18931 212.5369 1.22589256837664 84.187101 0.0620026847829164 0.131247179812214 0.103067278733196 100.016666666667
"15164" 15.74855 211.8154 1.22636249783987 83.300201 0.0672799718069283 0.119154645744489 0.10958045708551 100.01
"15165" 16.63878 212.1964 1.22657202853343 81.903697 0.0603668658399234 0.0849395337662186 0.100605075703285 100.016666666667
"15166" 16.44052 211.8742 1.2265315596752 81.416904 0.0635054730628958 0.0779129163827745 0.0910810802195022 100.013333333333
"15167" 15.99152 212.5918 1.22635392861399 81.018581 0.0667815192051787 0.113809306255466 0.089439770480372 100.02
"15168" 15.97061 212.6357 1.2260936617514 80.943004 0.055910268925232 0.101323488352074 0.075048392483167 100.016666666667
"15169" 16.01799 212.8683 1.22595859357287 80.880717 0.0716830263971946 0.0641102247907407 0.067904409004031 99.9533333333333
"15170" 15.40204 213.3205 1.22642570157553 81.713263 0.0677536871739068 0.134364015792266 0.0828487201540307 99.9866666666667
"15171" 14.48735 214.4277 1.22620259287061 81.453996 0.0774494990457192 0.164788149620028 0.0974478415291304 99.9333333333333
"15172" 15.88875 217.6214 1.22596343968399 81.545843 0.070725639210133 0.155400353028941 0.078581816232247 100.016666666667
"15173" 16.11759 216.4667 1.22618152466762 81.761665 0.0625159840894327 0.163811605009421 0.0970091054865746 100.016666666667
"15174" 15.94094 215.5315 1.22600072809807 81.488713 0.0577001607182513 0.194097966044332 0.0961945262217015 100.01
"15175" 15.6586 216.8659 1.22634392602406 81.820581 0.0632616709028904 0.19320850618385 0.10094201982629 100.003333333333
"15176" 15.2473 217.3646 1.22662930086472 82.827691 0.0638885769939596 0.191046399026571 0.0897781110604752 100.003333333333
"15177" 14.55227 216.5444 1.2271807704029 83.664405 0.0606862984262936 0.245362512692632 0.0922445401382443 99.8166666666667
"15178" 14.30455 217.8035 1.22661337417751 83.6041 0.0528096584653135 0.190693984233174 0.121489451719055 99.9166666666667
"15179" 15.03516 221.44 1.22649248614083 83.576132 0.0725069104685284 0.147677953804798 0.094145028045644 99.9966666666667
"15180" 15.38833 227.8857 1.22614909582265 82.352402 0.0794165448752399 0.0966479159121786 0.0786437749721774 96.7766666666667
"15181" 13.99423 227.1453 1.22608668500734 83.09013 0.0979302898408844 0.0673010936533604 0.0902035123118761 97.5466666666667
"15182" 13.6726 237.7104 1.22455320825889 74.307816 0.051982117519711 0.119714413323197 0.0959010766314131 98.7566666666667
"15183" 14.1867 236.5544 1.22530845352305 72.341996 0.0462117546716291 0.138856898908175 0.102940320773079 99.21
"15184" 15.31952 235.0367 1.22552991032486 70.509877 0.0491529173237804 0.117495814107587 0.106393660908586 99.9166666666667
"15185" 14.33729 238.2913 1.22549999278385 69.58608 0.062322377520438 0.121600673855282 0.0968710133081362 97.7066666666667
"15186" 14.0282 234.165 1.22525909283856 68.840418 0.0659815158038808 0.147756913419709 0.103182669702664 98.0333333333333
"15187" 14.19533 233.1971 1.22571610198672 69.553547 0.0567701420114925 0.0856156921488751 0.108687444827155 99.7266666666667
"15188" 14.50369 235.1833 1.22521004411817 68.522832 0.0536985139643773 0.0761890892101019 0.105389063921755 97.9
"15189" 14.11353 232.5148 1.22567099100309 71.887935 0.0655224242269652 0.13436695369567 0.104593957949162 99.7533333333333
"15190" 14.67844 233.5125 1.2256696784532 69.558309 0.0641491193887089 0.124211922685915 0.103412540812979 98.94
"15191" 14.14009 232.811 1.22554003109572 70.469608 0.0483340629373646 0.103711390797422 0.0915324129584734 96.2366666666667
"15192" 13.60767 230.6995 1.22564174751264 72.440982 0.0484375870373106 0.124630147310042 0.0898138766765257 92.24
"15193" 13.45761 229.7143 1.2256684385373 73.693077 0.0705570974340912 0.128126143421652 0.114365253199299 97.7833333333333
"15194" 13.70487 231.6361 1.22560545164688 71.442204 0.0530100322002325 0.0962460530259844 0.0803560842251514 95.5433333333333
"15195" 13.70865 233.2659 1.22546971333481 70.502338 0.0570795300777246 0.123337215909711 0.0956507853634247 96.2633333333333
"15196" 14.02071 233.8962 1.22551569172651 72.008343 0.067165785470208 0.110346731650556 0.093715763701005 96.7966666666667
"15197" 13.66623 234.858 1.22566470883185 74.112226 0.0491782664275371 0.113164264478508 0.105994842061597 97.0866666666667
"15198" 13.64082 232.3868 1.22603525811916 74.373674 0.0729898422528851 0.126318830961745 0.115072236166249 90.8933333333333
"15199" 13.18857 229.4163 1.2251744154471 73.855539 0.0443292108242213 0.115596766172148 0.105365969121323 93.15
"15200" 12.87977 229.8894 1.22562875411587 74.514119 0.0678716855968701 0.132631102201969 0.113615868436761 83.71
"15201" 12.73064 230.3478 1.2259017660816 75.456363 0.0728831857628525 0.157493251987706 0.110658482605676 92.88
"15202" 13.88393 232.4415 1.22522939219933 72.428684 0.0519741024335329 0.116140263135661 0.110388762514712 97.54
"15203" 12.72706 230.5929 1.22508302079645 72.29558 0.0563636063631349 0.11739913733766 0.109839941002326 75.5333333333333
"15204" 12.01995 230.7279 1.22531097762487 73.23584 0.0692978423371146 0.151178595802286 0.108087076005967 79.0733333333333
"15205" 11.79324 230.2739 1.22519707769125 74.270127 0.0447442857094403 0.179857533425845 0.11736799792754 73.99
"15206" 11.38217 228.5803 1.22523919568634 75.243119 0.0514837592480169 0.163913500970393 0.134562459751939 62.6866666666667
"15207" 10.2156 218.2898 1.2286120192412 87.968776 0.05228193155566 0.153044422490912 0.0946608618807016 52.6033333333333
"15208" 4.220552 143.3018 1.31008767835498 89.461888 0.248195259766969 0.117479978429253 0.0270466381473935 1.92666666666667
"15209" 4.253641 170.9234 1.29336627552974 73.110074 0.134697239376807 0.0278039453027594 0.00451248840901624 3.09
"15210" 4.802321 171.5323 1.2933564187794 73.772026 0.137538244528011 0.033597317593049 0.0191147745013288 4.69666666666667
"15211" 4.935173 178.421 1.29245698711537 73.165817 0.11415832839092 0.0134996567481878 0.014197327858543 7.50666666666667
"15212" 5.34781 179.7349 1.2916207367633 72.983319 0.0921925236685671 0.0197053830555543 0.0150723691335201 6.65
"15213" 5.163425 182.1243 1.29084097852631 72.437212 0.0853342500375235 0.0413065621943523 0.00279915452589513 7.46
"15214" 5.291817 188.3394 1.2905518969075 72.17041 0.0847808418167144 0.0326132824134569 0.000783109682395518 10.5466666666667
"15215" 6.094588 200.0227 1.28983927709628 70.915537 0.103676491339529 0.0313435225150169 0.00357226687016551 13.38
"15216" 6.739696 201.1314 1.28872618742078 70.194473 0.0893874441814586 0.0293667507996583 0.0246706580019735 17.3066666666667
"15217" 6.726592 201.109 1.2887627597484 70.324999 0.0853482714575226 0.0126096905789658 0.034558747857208 18.78
"15218" 6.680463 209.6516 1.28610919230381 71.540394 0.0845506815919795 0.0201327865499606 0.00322653635141693 20.76
"15219" 6.933415 212.8054 1.28529412055124 72.370562 0.0874072589048831 0.0169691715180571 0.0245831207114401 23.3566666666667
"15220" 6.991765 211.0498 1.28476444940441 72.703621 0.0711799095078281 0.0142706660662605 0.0106588723052527 23.2833333333333
"15221" 7.057927 211.9896 1.28493045620016 73.004345 0.0938869727612655 0.0122991505500454 0.0247785160987256 22.2033333333333
"15222" 7.216986 211.7397 1.28390754686065 73.404054 0.0757020867159781 0.0246141159095219 0.016735092360255 24.9766666666667
"15223" 7.794408 211.6136 1.2827784099961 73.718863 0.088490081607224 0.0559997770505703 0.0123146139155487 34.13
"15224" 8.628087 211.0569 1.28124405952478 75.63271 0.0770134677594234 0.0311386243620195 0.0364931668950884 45.9733333333333
"15225" 8.623516 213.4006 1.28054085994377 76.140532 0.0777178705298396 0.0450101530314698 0.0118826446043644 47.1266666666667
"15226" 8.98085 213.8027 1.27978679954273 76.574759 0.0686297510814678 0.028879762720181 0.0303506610047128 53.4466666666667
"15227" 9.444154 211.9207 1.27912896232579 76.997082 0.069336131113491 0.00111515402765596 0.0168993043378897 55.0633333333333
"15228" 9.544543 213.8132 1.2775783999441 77.208937 0.0665880493178144 0.00957295143461002 0.0230285735240273 62.36
"15229" 9.783188 214.3054 1.2768168985425 77.852044 0.059604691231529 0.0116225444101692 0.00107636833539003 61
"15230" 9.932127 214.4516 1.27660910834183 78.286668 0.0802967481185047 0.051691305256094 0.00250812940686567 69.65
"15231" 10.45006 209.2165 1.2762567476728 78.296189 0.0719993569414912 0.000215967973995147 0.0242260560425745 65.6966666666667
"15232" 10.17146 212.4934 1.27427041240306 80.151122 0.0635123276304483 0.0352690154408662 0.0362723105877265 66.2433333333333
"15233" 10.14694 212.5604 1.27477600427544 79.90832 0.0627990211827408 0.0148994024232221 0.0200337450072861 60.4933333333333
"15234" 9.929336 211.464 1.27340872114591 80.37607 0.0790588716103474 0.0377874684597109 0.000878784004584868 72.12
"15235" 10.50276 210.1249 1.27270475883096 80.266967 0.0674202209704878 0.00949482784938276 0.0156836773708611 58.6433333333333
"15236" 9.809877 215.2514 1.27144936393633 78.75422 0.0889582611484323 0.0191106064086851 0.0302322035343463 45.8466666666667
"15237" 8.246357 273.9014 1.26889200877099 72.240434 0.0685568184836043 0.0106249661223966 0.0359268110415817 31.2466666666667
"15238" 7.294455 263.0579 1.26979182058228 78.056958 0.0718019098068327 0.00504325047755713 0.0373793099997573 25.5466666666667
"15239" 7.077141 262.6157 1.26904667208469 77.957777 0.0738415555094918 0.00574275079815171 0.0267415087778836 18.0366666666667
"15240" 6.575616 258.6081 1.26931380307386 78.239455 0.0699566550114848 0.00640846903434408 0.0244535104783945 14.0066666666667
"15241" 6.362665 258.6744 1.26804735672322 76.674734 0.0858670227019653 0.0426440745974381 0.026281246964611 23.56
"15242" 8.592769 277.8445 1.26685614960537 70.04173 0.0644009282688735 0.0221357783068433 0.0343097578289762 45.85
"15243" 8.652819 281.7597 1.26705335111207 68.751152 0.0601413134840796 0.0262210014409205 0.0392611674203618 40.97
"15244" 8.985277 274.125 1.26676870075956 68.205642 0.0701585271105165 0.0326970461967304 0.0497288364205511 49.33
"15245" 8.927584 278.7856 1.26684792822985 69.334352 0.0761571775745823 0.0446964511515889 0.0485876546373264 48.13
"15246" 8.604541 271.9995 1.26682631287539 68.393495 0.0747268099483749 0.0106926149907337 0.019575016396773 42.86
"15247" 8.374605 267.6768 1.26663183489973 66.433826 0.0747185688160815 0.0168365981457208 0.0379015032775104 46.4766666666667
"15248" 9.033538 270.5352 1.2670270386171 67.479618 0.0585304118939888 0.0305108546824405 0.0493924472168263 48.5133333333333
"15249" 8.658288 268.6437 1.26640837188001 68.003903 0.0680415458575644 0.0372829865126076 0.0362616284894084 42.08
"15250" 8.48173 267.7871 1.26653957043062 67.427051 0.0692931748593742 0.00190707590711563 0.0434335251317984 41.3
"15251" 8.971066 265.8594 1.26703180338052 65.431674 0.0699419444690296 0.00768296597362014 0.0313811370563574 40.4566666666667
"15252" 8.179538 262.4166 1.26668673485055 65.587392 0.0862805943318559 0.0255897975730754 0.0315636601586947 38.0066666666667
"15253" 8.193284 263.1999 1.26686628708964 65.019864 0.0901710962295461 0.0292339515787235 0.0405422559291833 34.45
"15254" 7.777118 265.5504 1.26628245921442 64.13713 0.0896064840471753 0.0369017057188317 0.0520679459335198 37.19
"15255" 8.891464 260.1977 1.26604870548778 63.121291 0.081257574680615 0.00384059911707596 0.0489447093207804 55.0566666666667
"15256" 9.484925 257.8312 1.26597792062942 63.024686 0.0828565539527197 0.00347924941734753 0.0307182214657395 49.2666666666667
"15257" 9.184289 256.249 1.26535486409479 65.250368 0.0667247078135281 0.0381215398917408 0.0307850022898415 54.0033333333333
"15258" 9.016232 251.7749 1.26512172771809 65.678245 0.0799620395748468 0.0100776155634461 0.0379619641381174 44.57
"15259" 8.27481 220.3004 1.26167603681694 73.482807 0.110633561374823 0.0361995460175657 0.0174449073043995 39.1666666666667
"15260" 8.800699 223.0912 1.26117303488331 73.449283 0.0819049600491961 0.0304355457709907 0.0154346191003914 51.7466666666667
"15261" 9.419983 220.0394 1.26099361461382 73.643881 0.0691476831752244 0.068331499657102 0.0152235718588045 52.6066666666667
"15262" 9.550397 219.9503 1.2612955127862 73.538944 0.0553882105633933 0.0482403974202068 0.0112602175656376 55.4466666666667
"15263" 9.753596 222.0947 1.26036738835384 73.398302 0.0779565198312499 0.0275064440021135 0.0231836803630446 54.21
"15264" 9.724533 221.9263 1.26007944356941 73.40346 0.0747562787848013 0.0428228377215848 0.0238888059032283 55.2966666666667
"15265" 9.848242 219.0588 1.26079459898157 72.588964 0.059016522948969 0.0199137975776095 0.010644184018551 58.8066666666667
"15266" 9.477499 215.3097 1.25984727005483 72.524496 0.0783704540617731 0.0663764517154046 0.026431207212461 59.31
"15267" 9.689375 214.1201 1.25966228424978 72.375917 0.0553384609430433 0.0604386176804966 0.0074870907089466 58.88
"15268" 9.585362 214.7072 1.25918764810754 72.664939 0.0711362700751417 0.0374691389133924 0.0301376841085423 57.4166666666667
"15269" 9.846286 212.4419 1.25892846850052 73.110471 0.0675122477652995 0.0469061157577586 0.0213075224715084 62.4733333333333
"15270" 10.09402 217.5926 1.25864840565068 73.734336 0.0597948389244325 0.042773332952582 0.0312636483282892 62.8833333333333
"15271" 9.85623 216.4244 1.25844615524073 74.211211 0.0670253027780399 0.0395179431228242 0.0248710833230994 59.7133333333333
"15272" 9.514919 215.249 1.25810551932436 75.280015 0.0748194703496688 0.0288882577107785 0.0124730474157411 59.1233333333333
"15273" 9.610447 218.0798 1.25828408351134 76.087965 0.0644014685269062 0.0589483664467027 0.0172380442996804 57.4233333333333
"15274" 9.853888 221.5587 1.25869505619097 77.380128 0.0629399380224334 0.0222263217945331 0.0135591239134644 53.9966666666667
"15275" 9.405147 218.551 1.25915448920511 79.223554 0.0708436029761151 0.0809588346837303 0.0148235425311599 58.1833333333333
"15276" 10.23499 218.3394 1.25945931756869 81.949917 0.0491291246987051 0.0262716254539558 0.0292215267332724 67.94
"15277" 10.15789 212.9581 1.25996685404972 84.771888 0.0657375498258004 0.0087727095357966 0.0132346730909315 66.95
"15278" 10.2992 211.5851 1.25870588814286 84.956372 0.0629442772254156 0.0172332605558687 0.0233494201986314 74.8533333333333
"15279" 11.04594 211.5862 1.25868882813388 84.829414 0.0589353916461614 0.00637052736916891 0.03924568580142 77.6833333333333
"15280" 13.07798 205.8664 1.262717431196 89.523182 0.0695952968271858 0.0276952634570241 0.0473514881692092 96.6
"15281" 13.28864 204.152 1.26233995313692 90.027232 0.0612437540636213 0.0206664151204189 0.0296961264491269 96.2066666666667
"15282" 13.40194 206.7668 1.26199510466474 90.302964 0.0708734183260036 0.00446664803549134 0.0328604187788138 97.77
"15283" 11.53416 215.1842 1.2598230586136 90.760398 0.0740420108616492 0.0634837396405366 0.0336348507082392 80.15
"15284" 11.28515 210.6892 1.25974244732947 91.118848 0.060382945729565 0.000494668767128263 0.0199461182354111 74.4733333333333
"15285" 6.473271 42.62764 1.26269062222222 91.879587 0.0992945761115207 0.111406497376257 0.0402528806001503 20.0133333333333
"15286" 5.74476 50.64156 1.26123669562864 88.581929 0.108825799511207 0.0523978535918931 0.018973894908874 15.27
"15287" 6.938211 57.1468 1.26122524069741 86.300703 0.164958805663304 0.0266938794609727 0.0368925749337226 22.05
"15288" 7.213955 54.57544 1.26306078697883 86.239409 0.0751308817424007 0.0810708567102344 0.0351761544070063 20.2833333333333
"15289" 7.247236 54.26419 1.26453237541757 89.041744 0.0836606811203609 0.00598758919556723 0.0162953529279519 21.0333333333333
"15290" 6.996433 58.37458 1.26911006054224 93.834296 0.0612698785223842 0.00769669414016923 0.0111768816904429 17.0433333333333
"15291" 6.776265 61.02323 1.26991107212486 94.825144 0.0748176908665762 0.0188982714921752 0.015251626384978 13.5866666666667
"15292" 6.007817 61.70488 1.26997077490863 95.275238 0.0976686706668995 0.204589494142858 0.00441457386226861 10.85
"15293" 5.87426 63.83503 1.26970481533147 94.939007 0.0726035790039937 0.245911139735337 0.0301466903370591 8.82666666666667
"15294" 5.329301 74.62688 1.26954984154691 94.001324 0.0776641251826459 0.264583514620128 0.0276280683794782 6.69666666666667
"15295" 4.877063 82.32115 1.26902013869415 93.126125 0.10101550871908 0.286023172595264 0.0275054580736561 4.55333333333333
"15296" 4.734444 90.94922 1.26881594261369 91.723471 0.110919951740901 0.205089478216476 0.0828945544364116 5.35666666666667
"15297" 4.608216 93.06849 1.26714223554267 89.008024 0.135479109486187 0.227661534460031 0.0167341830745547 3.80333333333333
"15298" 5.328162 314.0095 1.26485928891707 88.586887 0.0847560941277686 0.00164837509853554 0.0247761637476034 5.06333333333333
"15299" 3.723085 308.2552 1.2649195854188 87.421482 0.0944146050922823 0.0505977887011265 0.0252557830599599 2.14
"15300" 8.642522 189.4013 1.26259067328554 89.157987 0.0736328007033132 0.0139911952060087 0.0224756125719592 37.0866666666667
"15301" 8.602119 181.7709 1.26246579019149 88.923122 0.0430087633058785 0.0140582769288258 0.00885913755349556 46.0833333333333
"15302" 10.97271 97.12105 1.28945568574532 98.220397 0.156012963069287 0.146103442784877 0.00497823578223588 82.35
"15303" 11.19682 93.31221 1.2894795974429 98.289826 0.132043026502168 0.0404887746243775 0.0290765727394436 78.81
"15304" 11.50094 92.36274 1.28954517708443 98.322357 0.100593168906194 0.0611421257466145 0.0301645879865204 87.35
"15305" 11.64229 92.77052 1.29023120626082 97.909553 0.0985231427837651 0.0256071672100772 0.0313801365580894 88.22
"15306" 12.27539 91.4243 1.29112614061674 97.541982 0.0851869472171556 0.0202932464703724 0.0255876344533863 81.08
"15307" 11.55794 86.06034 1.29171651370479 97.054592 0.124679224844566 0.0221797137151487 0.0237691195576305 81.2033333333333
"15308" 12.26546 82.08871 1.29229726445616 96.929423 0.0765274518852126 0.0104449860827935 0.0210857517321211 75.6666666666667
"15309" 12.2589 82.10152 1.29358156500949 96.668767 0.0859183939831469 0.00055548583332026 0.0334646671771856 77.2466666666667
"15310" 12.19559 79.58449 1.29392398834589 96.162138 0.0622480913182552 0.0138299853645245 0.0141134979221048 75.8233333333333
"15311" 12.20708 78.78856 1.29530106347148 95.464877 0.0572437880312081 0.0238833192686193 0.0103830671212267 77.8666666666667
"15312" 12.03809 79.77213 1.29601456115145 95.321259 0.0703249435749359 0.0133782045379341 0.0234819142873182 77.7866666666667
"15313" 11.96471 78.71029 1.2963985082324 94.756109 0.0615809075188617 0.00804378375270665 0.0298903113720372 76.2866666666667
"15314" 11.47428 78.75262 1.29723146989454 94.357789 0.062561528915104 0.0192210436207756 0.0226317368814334 83.0933333333333
"15315" 11.26643 76.1863 1.29683267106448 94.056866 0.0797233196318621 0.00880369374622451 0.0180418959710836 90.5066666666667
"15316" 12.0029 75.23038 1.29846522155998 93.603199 0.0653688025393863 0.00797717218947983 0.008984724408474 86.28
"15317" 11.85001 74.08674 1.29907244739417 93.811684 0.0684229211620919 0.00668668265228119 0.00471085841118696 86.3733333333333
"15318" 11.93191 76.88129 1.29981510353686 93.70913 0.064337461479344 0.0253499453708762 0.0226388080733189 85.4633333333333
"15319" 11.69326 77.41901 1.30015410867315 94.510334 0.0719402459194442 0.0117711618959391 0.0121444400099719 81.0433333333333
"15320" 10.79086 78.83211 1.2999311765866 94.506146 0.0623275716671331 0.0115032659494926 0.00546440545999051 65.91
"15321" 11.28043 81.21955 1.30056276064596 93.598441 0.0545180192599041 0.00468407588938717 0.0117487174243385 71.0366666666667
"15322" 11.58885 84.14335 1.29929435383232 85.378892 0.0697705812052102 0.0156618952176018 0.0243569782437346 83.3666666666667
"15323" 11.88708 79.71556 1.29983029104748 84.438828 0.0527287357366149 0.0008525664473555 0.0324950304797994 80.6666666666667
"15324" 11.97475 79.24463 1.30177111859996 81.509144 0.0692579302281885 0.0146208697816101 0.0172950969949436 81.4233333333333
"15325" 12.34374 81.22245 1.30150963163821 80.643072 0.0626440851800184 0.0025726046595536 0.0222417600761787 84.7566666666667
"15326" 11.68722 79.47539 1.30059518478908 76.799704 0.0900699225307644 0.013800315618133 0.0191951749532007 79.9033333333333
"15327" 12.29144 80.26186 1.30064558125304 74.676979 0.0714357959685765 0.0132281693887294 0.0267496690891898 79.6066666666667
"15328" 12.30503 80.11465 1.30030036641276 74.017209 0.0600198536695969 0.0182337468416628 0.0196847923680064 78.9366666666667
"15329" 12.44295 81.06424 1.30022326843903 73.982692 0.0718924933396019 0.0028222299537136 0.0148506450905236 82.46
"15330" 12.41799 81.62348 1.3005855546902 74.764059 0.067717819067337 0.00331977934917256 0.0305678501562931 82.7333333333333
"15331" 12.41796 80.32149 1.30087772117251 76.948482 0.072584877065154 0.0114681778435466 0.0100350374281083 84.7466666666667
"15332" 12.50526 80.07559 1.30083144378259 79.172775 0.068858952152934 0.0146975157555736 0.0271114675311572 90.69
"15333" 11.87596 77.96802 1.30025221021986 84.491993 0.0604609816806389 0.0277269748049623 0.0148191440298743 91.47
"15334" 10.16967 77.87795 1.29959057839932 80.202302 0.0596339900901406 0.00328152131513808 0.00754807417050072 53.7333333333333
"15335" 9.526868 74.52548 1.29783799679837 74.322695 0.0795118500644703 0.00585131128718087 0.0228708609486349 55.8566666666667
"15336" 9.550477 74.33059 1.29910743024573 85.582616 0.0880507329633902 0.0118585308214595 0.0224509655901034 54.7966666666667
"15337" 8.847084 70.13954 1.29867392209007 88.741813 0.0864895258143813 0.0213842587656291 0.0420378742255166 39.76
"15338" 10.17291 75.40171 1.29768262899947 87.045575 0.0895405542760135 0.0174327565528185 0.0284196065085474 48.9766666666667
"15339" 9.336468 89.32655 1.29751850567155 83.862574 0.124580837207389 0.0488016893011227 0.0212806314870882 49.0766666666667
"15340" 8.641255 90.92455 1.29569876963652 80.341553 0.0954033644418548 0.0371408370895701 0.0148929549750412 41.01
"15341" 7.995666 90.32073 1.29526611001228 81.305817 0.113586635559815 0.0340444885245563 0.00977320144797326 28.84
"15342" 7.437379 84.51437 1.29491490507863 81.862832 0.11036495518112 0.0414836871867226 0.0225604012003427 36.5333333333333
"15343" 9.525665 81.37159 1.2948233810057 76.940549 0.0861731438172558 0.00995711718118988 0.0296118338998248 49.12
"15344" 9.093749 84.46624 1.29423774202994 75.854684 0.089986638074132 0.00683677426694623 0.0100452229523773 42.1466666666667
"15345" 7.805315 87.5529 1.29367426019655 77.378939 0.121050988973539 0.0556513550845925 0.0460027737408594 27.8633333333333
"15346" 7.526251 79.7263 1.29366667299834 76.558492 0.126728526593121 0.0696429121683738 0.0208062522953525 23.6666666666667
"15347" 7.308697 74.31206 1.29347797975423 75.090574 0.153883380307051 0.0404795858616922 0.0400725226399186 15.43
"15348" 6.163476 67.17657 1.29311749736137 75.627356 0.0969404602208234 0.0910747460824495 0.0341301382820589 22.1166666666667
"15349" 6.650198 77.12034 1.29399988708121 77.049648 0.106080074608305 0.0491293043237572 0.0239053783217991 20.78
"15350" 6.352769 52.93337 1.29205088017922 76.577336 0.0914518849969202 0.0300400366007335 0.0189187928932625 15.1766666666667
